International Standard Book Number																		
	9312250	Jagadish, S. V. K.	Genetic advances in adapting rice to a rapidly changing climate.		Journal of Agronomy and Crop Science	2012	Volume 198, no.5, pages 360-373, ill. Ref. 		ENG.	Also available in electronic format (PDF).	Backcrossing.;Climatic change.;Drought resistance.;Genetic markers.;Genotype environment interaction.;Heat tolerance.;Quantitative trait loci.;Salt tolerance.;Single nucleotide polymorphism.;Varieties.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Septiningsih, E. M.;Kohli, A.;Thomson, M. J.;Redona, E.;Kumar, A.;Gregorio, G. B.;Wassmann, R.;Ismail, A. M.;Singh, R. K.	https://doi.org/10.1111/j.1439-037X.2012.00525.x	https://drive.google.com/a/irri.org/file/d/0ByGk26Nk_MlAaDh4TWRrS2sxaDQ/view	view the full text 	lcc	H
	14712954 (Online)	Ziska, L. H.	Food security and climate change: on the potential to adapt global crop production by active selection to rising atmospheric carbon dioxide.		Proceedings of the  Royal Society B (Biological Science) 	2012	Volume 279, pages 4097-4105, ill. Ref. Oct. 		ENG.	Also available in electronic format (PDF).	Adaptation.;Carbon dioxide.;Cereals.;Climatic change.;Food security.;Plant breeding.;Production.;Productivity.;Selection.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Bunce, J. A.;Shimono, H.;Gealy, D. R.;Baker, J. T.;Newton, P. C. D.;Reynolds, M. P.;Jagadish, K. S. V.;Zhu, C. W.;Howden, M.;Wilson, L. T.	https://doi.org/10.1098/rspb.2012.1005	https://docs.google.com/a/irri.org/file/d/0ByGk26Nk_MlAdl84cXRrWEFraGc/view	view the full text	lcc	H
		Le, L. H.	Application of marker assisted backcrossing to pyramid salinity tolerance (Saltol) into rice cultivar-Bac Thom 7		VNU Journal of Science: Natural Sciences and Technology 	2012	volume 28, no. 2; pages 87-99, ill. Ref.	Vietnam is one of the most vulnerable countries to climate change in Asia. Rice is a principle food in Vietnam and plays an important role in economy of the country. However, rice yield and its cultivating areas are adversely affected from the threats of devastation caused by the rise of sea level. Using marker assisted backcrossing (MABC) to develop a new salt tolerance rice variety is one of the feasible methods to cope with these devastating changes. To improve rice salt tolerance in Bac Thom 7 cultivar, FL478 was used as a donor parent to introgress the saltol QTL conferring salt tolerance into Bac Thom 7. Three backcrosses were conducted to transfer positive alleles of saltol from FL478 into Bac Thom 7. The plants number IL-30 and IL-32 in BC3F1 population expected recurrent genome recovery of up to 99.2%, 100%, respectively. These selected lines that carried the saltol alleles were screened in field for their agronomic traits. All improved lines had saltol allele similar to the donor parent FL478, whereas their agronomic performances were the same as the original Bac Thom 7. We show here the success of improving rice salt tolerance by MABC and the high efficiency of selection in early generations. In the present study, MABC accelerated the development of superior qualities in the genetic background of Bac Thom 7.	English	Available in electronic format (PDF)		Rice thesaurus	Tran, K. D.;Nguyen, L. V.;Dong, C. T. K.;Le, D. D.;Ta, L. H.;Ismail, A. M.;Le, H. H.		https://docs.google.com/a/irri.org/file/d/0ByGk26Nk_MlAbWVERDh1YnE5N1U/view	view the full text	lcc	JA
		Reddy, C. S.	Characterizing multiple linkages between individual diseases, crop health syndromes, germplasm deployment, and rice production situations in India.	Field Crops Res. 120(2): 241-253, ill. Ref. Jan. 		2011		Subscription.	ENG.	Also available in electronic format (PDF).	Climatic change.;Cluster analysis.;Crop production.;Crop management.;Epidemiology.;Germplasm.;Insect pests.;Plant diseases.;Plant pests.;Rotations.;India.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Laha, G. S.;Prasad, M. S.;Krishnaveni, D.;Castilla, N. P.;Nelson, A.;Savary, S.	https://doi.org/10.1016/j.fcr.2010.10.005	https://docs.google.com/a/irri.org/file/d/0B-Hz5UNUXAiWMWZIcFlNLXVGTUk/edit	view the full text	lcc	JA
		Garrett, K. A.	Complexity in climate-change impacts: an analytical framework for effects mediated by plant disease.	Plant Pathol. 60(1): 15-30, ill. Ref. 		2011		Subscription	ENG.	Also available in electronic format (PDF).	Climatic change.;Epidemics.;Models.;Plant diseases.;Pathogens.		Forbes, G. A.;Savary, S.;Skelsey, P.;Sparks, A. H.;Valdivia, C.;Bruggen, A. H. C. van.;Willocquet, L.;Djurle, A.;Duveiller, E.;Eckersten, H.;Pande, S.;Vera Cruz, C.;Yuen, J.	https://doi.org/10.1111/j.1365-3059.2010.02409.x	https://docs.google.com/a/irri.org/file/d/0B7BIyIZpiTQZMVVqajVzbHo1T1U/edit	view the full text	lcc	H
	1431161	Gumma, M. K.	Changes in agricultural cropland areas between a water-surplus year and a water-deficit year impacting food security, determined using MODIS 250 m time-series data and spectral matching techniques, in the Krishna River basin (India).	 	International Journal of Remote Sensing	2011	Volume 32, no. 12, pages 3495-3520, ill. Ref. June 	Free.	ENG.	Available in electronic format (PDF).	Agricultural land.;Climatic change.;Food security.;Groundwater.;Irrigation.;MODIS.;Time series analysis.;Water reservoirs.;Water resources.;Water supply.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Thenkabail, P. S.;Muralikrishna, I. V.;Velpuri, M. N.;Gangadhararao, P. T.;Dheeravath, V. T.;Biradar, C. M.;Nalan, S. A.;Gaur, A.	https://doi.org/10.1080/01431161003749485	https://docs.google.com/a/irri.org/file/d/0ByGk26Nk_MlAdUtsRlJNc0ozWDA/edit	view the full text	lcc	H
	0031-949X	Savary, S.	Risk factors for crop health under global change and agricultural shifts: a framework of analyses using rice in tropical and subtropical Asia as a model.		Phytopathology	2011	Volume 101, no. 6, pages 696-709, ill. Ref. June	Subscription.	ENG.	Available in electronic format (PDF).	Agricultural development.;Climate.;Climatic change.;Disease prevention.;Epidemiology.;Fallow.;Fertilizers.;Food security.;Health.;Labour.;Plant diseases.;Plant pathology.;Plant protection.;Public health.;Tropics.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Mila, A.;Willocquet, L.;Esker, P. D.;Carisse, O.;McRoberts, N.	https://doi.org/10.1094/PHYTO-07-10-0183	https://docs.google.com/a/irri.org/file/d/0B-Hz5UNUXAiWVjlsSXk2Y09RQ0tlcDN0aFBvanNTZw/view	view the full text 	lcc	H
	00218596 (Print) 14695146 (Online)	Rodendurg, J.	Challenges for weed management in African rice systems in a changing climate.		Journal of Agricultural Science	Aug. 2011.	Volume 149, no. 4, pages 427-435, ill. Ref. 	Subscription.	ENG.	Available in electronic format (PDF).	Carbon dioxide.;Chemical control.;Climate.;Crop weed competition.;Drought.;Drought resistance.;Fallow.;Fertilizers.;Floods.;Heat tolerance.;Herbicides.;Intercropping.;Irrigation.;Rain.;Rotations.;Soil degradation.;Temperature.;Tillage.;Varieties.;Weed control.;Weeds.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Meinke, H.;Johnson, D. E.	https://doi.org/10.1017/S0021859611000207	https://docs.google.com/a/irri.org/file/d/0ByGk26Nk_MlASDB6b3NEQTN3TWc/view	view the full text	lcc	H
	0191-2917	Savary, S.	International agricultural research tackling the effects of global and climate changes on plant diseases in the developing world.		Plant Disease	2011	Volume 95, no. 10, pages 1204-1216, ill. Ref. Oct.	Subscription.	ENG.	Available in electronic format (PDF).	Climatic change.;Climatic factors.;Pathogens.;Plant diseases.;Research.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Nelson, A.;Sparks, A. H.;Willocquet, L.;Hodson, D.;Duveiller, E.;Mahuku, G.;Padgham, J.;Forbes, G.;Pande, S.;Sharma, M.;Garrett, K. A.;Yuen, J.;Djurle, A.	https://doi.org/10.1094/PDIS-04-11-0316	https://docs.google.com/a/irri.org/file/d/0B7BIyIZpiTQZenBPZUhPRXZxY1k/view	view the full text  	lcc	H
	1442-9993 (Online)	Cochrane, A.	Seed-based approach for identifying flora at risk from climate warming.		Austral Ecology	2011	Volume 36, no. 8, pages 923-935, ill. Ref. Dec. 	Free.	ENG.	Available in electronic format (PDF).	Altitude.;Climate.;Climatic change.;Constraints.;Ecology.;Geographical distribution.;Germination.;Models.;Seed germination.;Seeds.;Temperature.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Daws, M. I.;Hay, F. R.	https://doi.org/10.1111/j.1442-9993.2010.02211.x	https://drive.google.com/a/irri.org/file/d/0B7BIyIZpiTQZYXBTOGRmanBmYkk/view	view the full text	lcc	JA
		Pathak, H.	Impact of resource-conserving technologies on productivity and greenhouse gas emissions in the rice-wheat system		Greenhouse Gases: Science and Technology	2011	volume 1, no. 3; pages 261-277, ill. Ref.	The rice-wheat system is the main source of food and income for millions of people in South Asia. However, because of increasing pressure of biotic and abiotic stresses in response to soil degradation and changing climate, crop productivity and farmers' profits are on a downward trend. Recent efforts have attempted to develop and deliver resource-conserving technologies (RCTs) with efficient and environmentally friendly tillage/crop establishment and water use compared with the conventional practices of farmers. No tool, however, is available to evaluate the RCTs quantitatively, particularly in terms of greenhouse gas (GHG) emissions and other environmental impacts. A simulation model, named InfoRCT (Information on Use of Resource-Conserving Technologies), has been developed integrating biophysical, agronomic, and socio-economic data to establish input-output relationships related to water, fertilizer, labor, and biocide uses; GHG emissions; biocide residue in soil; and N fluxes in the rice-wheat system. The model provided a comparative assessment of RCTs in yield, income, global warming potential (GWP), biocide residue index, and N loss. The assessment showed that mid-season drying and no-till systems increased income, and also reduced the GWP. The model could be used for assessing impact of crop management practices on productivity and GHG emissions in rice-wheat systems.	English	Available in electronic format (PDF)		Rice thesaurus	Saharawat, Y. S.;Gathala, M.;Ladha, J. K.	https://doi.org/10.1002/ghg.27	https://drive.google.com/file/d/0ByGk26Nk_MlATlI0WkR0d0RYaGM/view	view the full text	lcc	JA
		Zhang, T. Y.	Responses of rice yields to recent climate change in China: an empirical assessment based on long-term observations at different spatial scales (1981-2005).	Agricultural and Forest Meteorology		2010	volume 150, no. 7/8; pages 1128-1137, ill. Ref.		ENG.	Also available in electronic format (PDF).	Assessment.;Climate.;Climatic change.;Drought.;Irrigation.;Irrigation water.;Meteorology.;Rain.;Solar radiation.;Spatial variation.;Temperature.;Water availability.;Yields.;China.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Zhu, J. A.;Wassmann, R.	https://doi.org/10.1016/j.agrformet.2010.04.013	https://docs.google.com/a/irri.org/file/d/0ByGk26Nk_MlAakdRVXNVMzFQZ2M/edit	view the full text	lcc	JA
		Welch, J. R.	Rice yields in tropical/subtropical Asia exhibit large but opposing sensitivities to minimum and maximum temperatures.	Proc. Natl. Acad. Sci. USA 107(33): 14562-14567, ill. Ref. Aug. 		2010			ENG.	Also available in electronic format (PDF).	Climatic change.;Crop growth stage.;Diurnal variation.;Environmental factors.;Global warming.;Mathematical models.;Regression analysis.;Subtropics.;Temperature.;Tropics.;Ultraviolet radiation.;Asia.;China.;India.;Indonesia.;Philippines.;Thailand.;Vietnam.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Vincent, J. R.;Auffhammer, M.;Moya, P. F.;Dobermann, A.;Dawe, D.	https://doi.org/10.1073/pnas.1001222107	https://drive.google.com/file/d/0ByGk26Nk_MlAMHdkX0RFR1JEX3c/view	View the full text	lcc	H
		Singleton, G. R.	Impacts of rodent outbreaks on food security in Asia.	Wildlife Res. 37(5): 355-359, ill. Ref.		2010			ENG	Also available in electronic format (PDF)	Climatic change.;Climatic factors.;Cultural control.;Food security.;Intensive cropping.;Pest control.;Plant pests.;Population dynamics.;Rodents.;Vertebrate pests.;Yields.;Yield losses.;Bangladesh.;India.;Indonesia.;Laos.;Myanmar.;Philippines.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Belmain, S.;Brown, P. R.;Aplin, K.;Nyo Me Htwe.	https://doi.org/10.1071/wr10084	https://drive.google.com/a/irri.org/file/d/0ByGk26Nk_MlAZzhNS0JEMzEtMWc/view	view the full text 	lcc	JA
	0031949X	Savary, S.	Food security and plant disease epidemics: modeling potential epidemics on rice, potato, and wheat.		Phytopathology 	2010	Volume 100, no.6 (Suppl), page S156. 		ENG.	Also available in electronic format (PDF).	Chemical control.;Climatic change.;Crop management.;Disease resistance.;Epidemics.;Food security.;Plant diseases.;Wheat.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Duveiller, E.;Forbes, G.;Willocquet, L.;Hijmans, R.		https://docs.google.com/a/irri.org/file/d/0ByGk26Nk_MlASlVzRTRocGo1dTA/view	view the full text	lcc	H
		Mackill, D. J.	Stress tolerant rice varieties for adaptation to a changing climate	Taichung, Taiwan: Chinese Society of Agrometeorology	In: Climate change and food crisis 	2010	pages 11-22, ill. Ref.		English	Available in electronic format (PDF)		Rice thesaurus	Ismail, A. M.;Pamplona, A. M.;Sanchez, D. L.;Carandang, J. J.;Septiningsih, E. M.		https://drive.google.com/file/d/0B7BIyIZpiTQZZU9LWW5yN1Zyek0/view	view the full text	lcc	JA
		Wassmann, R.	Agriculture and climate change: an agenda for negotiation in Copenhagen. Reducing methane emission from irrigated rice.	IFPRI Focus 16 Brief 3: 2 p., ill. Ref. May 		2009			ENG.	Also available in electronic format (PDF).	Emission.;Methane.;Nitrous oxide.;Irrigated rice.;Irrigation systems.;India.;Philippines.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Hosen, Y.;Sumfleth, K.		https://docs.google.com/a/irri.org/file/d/0ByGk26Nk_MlAT0hzZ0U0eXhrNVE/edit	View the full text	lcc	JA
	15731480 (Online)	Pathak, H.	Quantitative evaluation of climatic variability and risks for wheat yield in India).	Clim. Change 93: 157-175, ill. Ref. 		2009			ENG.	Also available in electronic format (PDF).		Rice thesaurus	Wassmann, R.		https://docs.google.com/a/irri.org/file/d/0ByGk26Nk_MlAclZaSWNfbDg0NDQ/edit	View the full text	lcc	JA
		Gupta, P. K.	Development of methane emission factors for Indian paddy fields and estimation of national methane budget		Chemosphere  	2009	volume 74, no. 4; pages 590-598, ill. Ref.	A state-wise assessment of methane (CH4) budget for Indian paddies, based on a decadal measurement data across India is presented for the calendar year (CY) 1994, the base year for India’s Initial National Communication (NATCOM) to the United Nations Framework Convention on Climate Change (UNFCCC), along with national trend from CY 1979 to 2006. The NATCOM CH4 emission factors (EFs) for Indian paddy cultivation areas, generally having less than 0.7% of soil organic carbon (SOC), have been estimated as 17.48 ± 4 g m−2 for irrigated continuously flooded (IR-CF), 6.95 ± 1.86 g m−2 for rain-fed drought prone (RF-DP), 19 ± 6 g m−2 for rain-fed flood prone (RF-FP) and deep-water (DW), 6.62 ± 1.89 g m−2 for irrigated intermittently flooded single aeration (IR-IF-SA) and 2.01 ± 1.49 g m−2 for IR-IF multiple aeration (MA) paddy water regimes. The state-wise study for 1994 has indicated national CH4 budget estimate of 4.09 ± 1.19 Tg y−1 and the trend from 1979 to 2006 was in the range of 3.62 ± 1 to 4.09 ± 1.19 Tg y−1. Four higher emitting or “hot spot” states (West Bengal, Bihar, Madhya Pradesh and Uttar Pradesh) have accounted for 53.9% of total CH4 emission with RF-FP paddy water regime as the major contributor. CH4 emissions were enhanced by factors such as SOC (∼1.5 times due to increase in SOC by ∼1.8 times), paddy cultivars (∼1.5 times), age of seedlings (∼1.4 times), and seasons (∼1.8 times in Kharif or monsoon than in Rabi or winter season).	English	Available in electronic format (PDF)		Rice thesaurus	Gupta, V.;Sharma, C.;Das, S. N.;Purkait, N.;Adhya, T. K.;Pathak, H.;Ramesh, R.;Baruah, K. K.;Venkatratnam, L.;Singh, G.;Iyer, C. S. P.	https://doi.org/10.1016/j.chemosphere.2008.09.042	https://drive.google.com/file/d/0ByGk26Nk_MlAd2hub2dsS2R1bFk/view	view the full text	lcc	JA
	1939-8433 (Online)	Zeigler, R. S.	The relevance of rice.	Rice 1(1): 3-10, ill. Ref. Sept. 		2008		DOI:10.1007/s12284-008-9001-z.	ENG.	Also available in electronic format (PDF).	Research.;Prices.;Poverty.;Food security.;Climatic change.;Production.;Productivity.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Barclay, A.	https://doi.org/10.1007/s12284-008-9001-z	https://docs.google.com/a/irri.org/file/d/0B7BIyIZpiTQZaURIWjVVc1JpVnM/view	View the full text 	lcc	H
		Hannah, L.	Climate change adaptation for conservation in Madagascar		Biology Letters 	2008	volume 4, no. 5; pages 590-594, ill. Ref.		English	Available in electronic format (PDF)		Rice thesaurus	Dave, R.;Lowry, P. P.;Andelman, S.;Andrianarisata, M.;Andriamaro, L.;Cameron, A.;Hijmans, R.;Kremen, C.;MacKinnon, J.;Randrianasolo, H. H.;Andriambololonera, S.;Razafimpahanana, A.;Randriamahazo, H.;Randrianarisoa, J.;Razafinjatovo, P.;Raxworthy, C.;Schatz, G. E.;Tadross, M.;Wilme, L.	https://doi.org/10.1098/rsbl.2008.0270	https://drive.google.com/file/d/0ByGk26Nk_MlAZG5WX2s3WHBJSms/view	view the full text	lcc	JA
	17498848	Wassmann, R.	Irrigated rice production systems and greenhouse gas emissions: crop and residue management trends, climate change impacts  and mitigation strategies.	CAB Rev. Perspect. Agric. Vet. Sci. Nutr. Nat. Resour. 2(004): 14 p. Ref. 		2007			ENG.	Also available in electronic format (PDF).	Carbon dioxide.;Climatic change.;Crop management.;Cropping systems.;Environmental impact.;Greenhouse gases.;Irrigation.;Methane.;Nitrous oxide.;Temperature.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Butterbach-Bahl, K.;Dobermann, A.		https://drive.google.com/a/irri.org/file/d/0ByGk26Nk_MlATEF6c0ZoZUhOVWs/view	View the full text	lcc	JA
		Romero-Paris, T.	Women's roles and needs in changing rural Asia with emphasis on rice-based agriculture.	Ext. Bull. Food Fert. Technol. Cent. 593: 1-15, ill. Ref. Nov. 		2007			ENG.		Agricultural research.;Climatic change.;Crop production.;Extension.;Female labour.;Migration.;Poverty.;Rural women.;Technology.;Woman's status.;Women.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus					lcc	JA
	9670874	Litsinger, J. A.	Rice white stemborer Scirpophaga innotata (Walker) in southern Mindanao, Philippines. I. Supplantation of yellow stemborer S. incertulas (Walker) and pest status.	Int. J. Pest Manage. 52(1): 11-21, ill. Ref. Jan./Mar.  		2006		Free.	ENG.	Also available in electronic format (PDF).	Insect pests.;Population ecology.;Diapause.;Crop damage.;Climatic change.;Cultural methods.;Scirpophaga innotata.;Scirpophaga incertulas.;Philippines.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Alviola, A. L.;Dela Cruz, C. G.;Canapi, B. L.;Batay-An, E. H.,III.;Barrion, A. T.	https://doi.org/10.1080/09670870600552497	https://drive.google.com/file/d/0B-Hz5UNUXAiWQTNDVHF6T2sxYjA/view	View the full text	lcc	H
		Pathak, H.	Rice-environmental issues.	Indian Farming 56(7): 46-49, ill. Oct. 2006.					ENG.	Also available in electronic format (PDF).	Water resources.;Water availability.;Water quality.;Water pollution.;Soil fertility.;Soil degradation.;Soil pollution.;Pesticides.;Fertilizer.;Rice straw.;Straw burning.;Climatic change.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Ladha, J. K.		https://docs.google.com/a/irri.org/file/d/0B-Hz5UNUXAiWNVBTY1R4S2RrUWc/view	View the full text  	lcc	JA
	218588	Sheehy, J.	Searching for new plants for climate change.		J. Agric. Meteorol.	Feb. 2005.	60(5): 463-468, ill. Ref. 		ENG.	Also available in electronic format (PDF).	Climate.;Climate factors.;Climatic change.;Flowering.;Temperature.;Yields.;Philippines.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Elmido, A.;Centeno, G.;Pablico, P.	https://doi.org/10.2480/agrmet.463	https://drive.google.com/a/irri.org/file/d/0ByGk26Nk_MlAYnVxT1ZaUWRpMGM/view	view the full text  	lcc	H
	3615995	Singh, Y.	Long-term effects of organic inputs on yield and soil fertility in the rice-wheat rotation.	Soil Sci. Soc. Am. J. 68(3): 845-853, ill. Ref. May/June 2004.				SubscriptionThe sustainability of the rice (Oryza sativa L.)-wheat (Triticum aestivum L.) rotation is important to Asia's food security. Intensive cropping with no return of crop residues and other organic inputs result in the loss of soil organic matter (SOM) and nutrient supply, and is assumed to be nonsustainable. We evaluated seven treatments comprised of various combinations of green manure (GM; Sesbania cannabina L.); wheat straw (WS),farmyard manure (FYM), and urea on yields and yield trends; P and K balance; and soil fertility in a rice-wheat experiment (1988-2000) on a loamy sand in Punjab, India. Rice yields were comparable with GM + urea, WS+ GM + urea, and urea alone, but yields were reduced when FYM was supplemented with N. Except during 1 yr, integrated use of FYM and GM produced equal or higher rice yields than other GM based treatments. Wheat straw incorporation reduced average rice yields by 7% compared with WS removal. After 5 yr of continuous application, FYM and WS were at par in increasing rice yields. Organic materials applied to rice had no residual effect on wheat yields except FYM, which increased yield by about 6% compared with urea alone. Rice yield declined by 0.02 to 0.13 Mg ha-1 yr-1 but wheat yields remained unchanged. Soil C increased with the application of WS and FYM. Potassium balance was highly negative. Although the causes of yield decline are unknown, inadequate K applications and changes in the climatic parameters are possible reasons.	ENG.	Also available in electronic format (PDF).	Organic fertilizers.;Green manures.;Sesbania cannabina.;Wheat straw.;Farmyard manure.;Urea fertilizers.;Potassium.;Phosphorus.;Nitrogen.;Soil fertility.;Nutrient balance.;Use efficiency.;Yields.;Rice wheat cropping system.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Singh, B.;Ladha, J. K.;Khind, C. S.;Gupta, R. K.;Meelu, O. P.;Pasuquin, E.	https://doi.org/10.2136/sssaj2004.8450	https://docs.google.com/a/irri.org/file/d/0B-Hz5UNUXAiWdTVfa00wUVRXWTQ/view	View the full text 	lcc	H
		Li, C. S.	Modeling greenhouse gas emissions from rice-based production systems: sensitivity and upscaling.		Global Biogeochem. Cycles	2004	18: GB1043 (19 p.), ill. Ref.	Free.	ENG.	Also available in electronic format (PDF).	Climatic change.;Emission.;Carbon dioxide.;Methane.;Nitrous oxide.;Models.	Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus;Rice thesaurus	Mosier, A.;Wassmann, R.;Cai, Z. C.;Zheng, X. H.;Huang, Y.;Tsuruta, H.;Boonjawat, J.;Lantin, R.	https://doi.org/10.1029/2003GB002045	https://drive.google.com/a/irri.org/file/d/0B7BIyIZpiTQZZXlIdXRiQzVRQlE/view	View the full text	lcc	JA
		Wassmann, R.	Sea level rise affecting the Vietnamese Mekong Delta: Water elevation in the flood season and implications for rice production		Climatic Change	2004	Volume 66, no. 1-2; pages 89-107, ill. Ref.	In this study, we assessed the impact of sea level rise, one of the most ascertained consequences of global climate change, for water levels in the Vietnamese Mekong Delta (VMD). We used a hydraulic model to compute water levels from August to November - when flooding is presently critical- under sea level rise scenarios of 20 cm (=Δ 20) and 45 cm (=Δ 45), respectively. The outputs show that the contour lines of water levels will be shifted up to 25 km (Δ 20) and 50 km (Δ 45) towards the sea due to higher sea levels. At the onset of the flood season (August), the average increment in water levels in the Delta is 14.1 cm (Δ 20) and 32.2 cm (Δ 45), respectively. At the peak of the flood season (October), high discharge from upstream attenuates the increment in water level, but average water level rise of 11.9 cm (Δ 20) and 27.4 cm (Δ 45), respectively, still imply a substantial aggravation of flooding problems in the VMD. GIS techniques were used to delineate areas with different levels of vulnerability, i.e., area with high (2.3 mio ha =60% of the VMD), medium (0.6 mio ha = 15%) and low (1 mio ha =25%) vulnerability due to sea level rise. Rice production will be affected through excessive flooding in the tidally inundated areas and longer flooding periods in the central part of the VMD. These adverse impacts could affect all three cropping seasons, Mua (main rainfed crop), Dong Xuan (Winter-Spring) and He Thu (Summer-Autumn) in the VMD unless preventive measures are taken.	English	Available in electronic format (PDF)		Rice thesaurus	Hien, N.X.;Hoanh, C.T.;Tuong, T.P.	https://doi.org/10.1023/B:CLIM.0000043144.69736.b7	https://drive.google.com/file/d/0B7BIyIZpiTQZeGRyb3UtQS1lUW8/view	View the full text	lcc	JA
